,row_number,Timestamp,Resource,User,Action,is_anomaly,decision_scores,Cluster
1939,1939,0.0,18,650,2,1,0.011359871718215397,2
1940,1940,0.0,7,1214,3,1,0.026463579247613667,2
1941,1941,0.0,3,379,0,1,0.010654053002232766,2
1942,1942,0.0,12,1195,3,1,0.04899538186848329,2
1943,1943,0.0,7,672,2,1,0.017509813645643857,2
1944,1944,0.0,2,977,2,1,0.03280076793438402,2
1945,1945,0.0,12,600,4,1,0.007108627644864085,2
1946,1946,0.0,2,2151,2,0,-0.00895914897463157,2
1947,1947,0.0,5,63,0,0,-0.056491202047641687,2
1948,1948,0.0,3,1643,3,1,0.04574565500981409,2
1949,1949,0.0,5,185,3,0,-0.019453700527099826,2
1950,1950,0.0,5,919,4,0,-0.004222497688100568,2
1951,1951,0.0,5,1881,0,0,-0.031090313877739195,2
1952,1952,0.0,14,903,1,1,0.05783566023817899,2
1953,1953,0.0,3,961,1,1,0.05749064734634679,2
1954,1954,0.0,3,1562,0,1,0.014850700748427537,2
1955,1955,0.0,14,2207,3,1,0.0016721144285527512,2
1956,1956,0.0,16,1683,3,1,0.026634036737872124,2
1957,1957,0.0,3,962,3,1,0.057466248846056334,2
1958,1958,0.0,15,2032,3,0,-0.035896629246625844,2
1959,1959,0.0,15,665,3,1,0.0007026129521675584,2
1960,1960,0.0,14,120,0,0,-0.038144462940621904,2
1961,1961,0.0,14,1576,3,1,0.012466788383042271,2
1962,1962,0.0,3,679,4,0,-0.025326267467187913,2
1963,1963,0.0,14,914,2,1,0.02680365341854385,2
1964,1964,0.0,14,146,3,0,-0.010828167079345308,2
1965,1965,0.0,3,634,2,1,0.00849362563725542,2
1966,1966,0.0,3,391,1,1,0.005447787359122658,2
1967,1967,0.0,14,298,1,1,0.0018765986275115498,2
1968,1968,0.0,3,172,3,0,-0.028688347600240638,2
1969,1969,0.0,3,849,3,1,0.010064798253562213,2
1970,1970,0.0,14,2096,2,0,-0.028579435180701607,2
1971,1971,0.0,11,1410,2,1,0.015270361040918501,2
1972,1972,0.0,3,1374,0,0,-0.022610398820963495,2
1973,1973,0.0,11,1004,2,1,0.021661260695537088,2
1974,1974,0.0,14,838,4,0,-0.020481854241238606,2
1975,1975,0.0,14,602,0,0,-0.005905127677579114,2
1976,1976,0.0,11,894,4,0,-0.02880409283144325,2
1977,1977,0.0,3,1120,1,1,0.016653746808106717,2
1978,1978,0.0,11,2062,4,0,-0.05953090424886409,2
1979,1979,0.0,14,1364,0,0,-0.01798739706577346,2
1980,1980,0.0,3,1990,3,0,-0.005521521939821916,2
1981,1981,0.0,3,70,0,0,-0.050792588569014696,2
1982,1982,0.0,14,1013,0,0,-0.00017150485231975932,2
1983,1983,0.0,11,642,1,1,0.0013210123352764835,2
1984,1984,0.0,3,350,1,1,0.001749602502361225,2
1985,1985,0.0,3,1521,0,0,-0.02493056354392531,2
1986,1986,0.0,11,518,3,0,-0.003999935408947386,2
1987,1987,0.0,16,2035,0,0,-0.057938668631142054,2
1988,1988,0.0,3,1656,0,0,-0.026617981199939966,2
1989,1989,0.0,18,1555,2,1,0.055526344411431394,2
1990,1990,0.0,16,627,3,1,0.08130415111130718,2
1991,1991,0.0,3,110,4,1,0.011548806689836377,2
1992,1992,0.0,3,1183,3,1,0.09725427744679899,2
1993,1993,0.0,11,676,2,1,0.10408276583865544,2
1994,1994,0.0,18,705,3,1,0.05680776221652917,2
1995,1995,0.0,18,434,1,1,0.03688030771966677,2
1996,1996,0.0,11,1958,0,1,0.040256552811382185,2
1997,1997,0.0,3,864,3,1,0.09457175128709672,2
1998,1998,0.0,18,783,0,1,0.019082057955521203,2
1999,1999,0.0,11,1775,0,1,0.05759499384959399,2
2000,2000,0.0,3,2158,3,1,0.05605463150560258,2
2001,2001,0.0,3,844,4,1,0.05756534528281265,2
2002,2002,0.0,11,658,1,1,0.08168928763803407,2
2003,2003,0.0,16,1914,1,1,0.05376565955586282,2
2004,2004,0.0,3,1571,2,1,0.09697380661392818,2
2005,2005,0.0,3,707,1,1,0.09012461088452228,2
2006,2006,0.0,14,2178,3,1,0.05049717238226398,2
2007,2007,0.0,14,1733,0,1,0.05139913465239998,2
2008,2008,0.0,3,1285,3,1,0.09909431937904434,2
2009,2009,0.0,3,1875,3,1,0.07978265063100909,2
2010,2010,0.0,14,432,1,1,0.08100850571500678,2
2011,2011,0.0,3,603,0,1,0.05674621724064982,2
2012,2012,0.0,14,1710,4,1,0.06776456630451089,2
2013,2013,0.0,14,97,0,1,0.014531732104949069,2
2014,2014,0.0,3,667,2,1,0.09528028846270509,2
2015,2015,0.0,16,1787,4,1,0.045284216690281154,2
2016,2016,0.0,3,342,2,1,0.07321555317667217,2
2017,2017,0.0,18,520,1,1,0.037834768286220566,2
2018,2018,0.0,14,956,1,1,0.09761827400695927,2
2019,2019,0.0,18,1525,0,1,0.011742853057963742,2
2020,2020,0.0,14,574,2,1,0.10158940818459805,2
2021,2021,0.0,11,269,3,1,0.07282836691047817,2
2022,2022,0.0,18,124,1,1,0.00787483678768297,2
2023,2023,0.0,11,2215,3,1,0.036480574953579925,2
2024,2024,0.0,18,439,0,1,0.0005596160016602125,2
2025,2025,0.0,18,1570,1,1,0.03626318003998186,2
2026,2026,0.0,3,544,1,1,0.07899264152500524,2
2027,2027,0.0,16,2139,4,1,0.01227000404818901,2
2028,2028,0.0,3,1456,0,1,0.052205592503690335,2
2029,2029,0.0,18,895,1,1,0.04705107274032472,2
2030,2030,0.0,3,656,3,1,0.08727383530301686,2
2031,2031,0.0,16,2049,2,1,0.04761140315187451,2
2032,2032,0.0,3,1818,3,1,0.08234110155117486,2
2033,2033,0.0,14,1556,0,1,0.05644542801099561,2
2034,2034,0.0,3,2238,1,1,0.0020027636602398813,2
2035,2035,0.0,14,137,1,1,0.05780749747584618,2
2036,2036,0.0,3,1945,1,1,0.05951683297034294,2
2037,2037,0.0,16,1699,0,1,0.02804486681520113,2
2038,2038,0.0,3,1415,1,1,0.091295313119302,2
2039,2039,0.0,16,2002,1,1,0.04173257665761643,2
2040,2040,0.0,10,1986,4,1,0.029270825591925398,2
2041,2041,0.0,11,2093,1,1,0.04828170185468689,2
2042,2042,0.0,3,1655,0,1,0.04633220130132487,2
2043,2043,0.0,11,455,2,1,0.09120117574328823,2
2044,2044,0.0,3,2012,3,1,0.0715178526478027,2
2045,2045,0.0,18,2010,1,1,0.011391723710009405,2
2046,2046,0.0,3,999,1,1,0.08755286781730243,2
2047,2047,0.0,11,882,3,1,0.10148691571429197,2
2048,2048,0.0,18,2013,4,0,-0.012466180559068896,2
2049,2049,0.0,14,164,3,1,0.06208112251183068,2
2050,2050,0.0,11,1057,2,1,0.10418145612970386,2
2051,2051,0.0,14,716,2,1,0.11002306521488997,2
2052,2052,0.0,11,1896,0,1,0.04257770536763983,2
2053,2053,0.0,18,1686,0,1,0.0009569540159810597,2
2054,2054,0.0,11,978,4,1,0.06373681057787961,2
2055,2055,0.0,3,1293,3,1,0.0969899112316217,2
2056,2056,0.0,18,777,2,1,0.0625727046264753,2
2057,2057,0.0,16,345,2,1,0.0646160715906049,2
2058,2058,0.0,3,2034,4,1,0.02399161400662908,2
2059,2059,0.0,16,318,2,1,0.06008495767205296,2
2060,2060,0.0,3,564,0,1,0.05397696778437522,2
2061,2061,0.0,3,1637,1,1,0.07940128151921849,2
2062,2062,0.0,16,1184,0,1,0.03730127780480297,2
2063,2063,0.0,18,349,1,1,0.027452012742366194,2
2064,2064,0.0,3,206,3,1,0.046264609525766054,2
2065,2065,0.0,11,217,0,1,0.028691056047425167,2
2066,2066,0.0,18,566,0,1,0.006286049825813378,2
2067,2067,0.0,11,1321,4,1,0.05860786064122542,2
2068,2068,0.0,18,1631,1,1,0.03177968618679772,2
2069,2069,0.0,18,72,0,0,-0.03240695121372239,2
2070,2070,0.0,3,1855,3,1,0.08237122533325664,2
2071,2071,0.0,16,154,4,1,0.010839636992523438,2
2072,2072,0.0,3,2228,3,1,0.030987398362244734,2
2073,2073,0.0,3,399,3,1,0.06504462509384262,2
2074,2074,0.0,3,1315,3,1,0.09507675339570199,2
2075,2075,0.0,14,1487,4,1,0.07064812362149342,2
2076,2076,0.0,18,702,2,1,0.056617827347424265,2
2077,2077,0.0,18,1408,1,1,0.040897013649079494,2
2078,2078,0.0,18,1969,0,0,-0.008753845709077557,2
2079,2079,0.0,18,819,3,1,0.054164522161857465,2
2080,2080,0.0,18,563,4,1,0.013810332832430161,2
2081,2081,0.0,14,887,1,1,0.09429332975581561,2
2082,2082,0.0,3,1599,0,1,0.04805188044270292,2
2083,2083,0.0,18,1402,3,1,0.05569588756849042,2
2084,2084,0.0,14,1276,4,1,0.06926987114901911,2
2085,2085,0.0,3,913,4,1,0.05280378881116443,2
2086,2086,0.0,14,2212,4,1,0.0073489311454255635,2
2087,2087,0.0,3,929,3,1,0.09185625849073364,2
2088,2088,0.0,14,984,1,1,0.09366201239058763,2
2089,2089,0.0,3,996,3,1,0.09347290720199469,2
2090,2090,0.0,14,1147,1,1,0.08712595363297176,2
2091,2091,0.0,3,1433,3,1,0.09498798987418672,2
2092,2092,0.0,16,153,3,1,0.041080358863584965,2
2093,2093,0.0,14,1337,0,1,0.06257061981187723,2
2094,2094,0.0,18,1288,4,1,0.010356558324695841,2
2095,2095,0.0,18,1567,1,1,0.03231172747918587,2
2096,2096,0.0,14,607,0,1,0.060794329824569504,2
2097,2097,0.0,18,174,3,1,0.019751640882770483,2
2098,2098,0.0,3,1797,1,1,0.06902891421134855,2
2099,2099,0.0,18,952,1,1,0.046599997948466254,2
2100,2100,0.0,16,517,0,1,0.034681556716403494,2
2101,2101,0.0,3,1861,2,1,0.07612877967263593,2
2102,2102,0.0,3,2210,4,0,-0.0089313669336899,2
2103,2103,0.0,14,617,4,1,0.0676638226610331,2
2104,2104,0.0,16,1206,3,1,0.08049077376479274,2
2105,2105,0.0,3,1084,4,1,0.05265575432702929,2
2106,2106,0.0,14,1581,3,1,0.1010354992547483,2
2107,2107,0.0,3,1023,2,1,0.09216367409953824,2
2108,2108,0.0,14,1173,3,1,0.09609660940182946,2
2109,2109,0.0,14,1960,0,1,0.032415741897375616,2
2110,2110,0.0,14,1924,3,1,0.07342938901090618,2
2111,2111,0.0,14,56,2,1,0.03616073433047062,2
2112,2112,0.0,18,296,0,0,-0.00915333854415512,2
2113,2113,0.0,14,1757,1,1,0.06986006219782337,2
2114,2114,0.0,14,501,3,1,0.08508773307435508,2
2115,2115,0.0,18,1628,3,1,0.03569266770397328,2
2116,2116,0.0,14,280,2,1,0.07412091085943573,2
2117,2117,0.0,18,2074,0,0,-0.01964454513988889,2
2118,2118,0.0,14,484,0,1,0.05439142488776899,2
2119,2119,0.0,18,22,2,0,-0.01943372580052316,2
2120,2120,0.0,18,1885,3,1,0.019456562791255627,2
2121,2121,0.0,14,935,1,1,0.09104594839636315,2
2122,2122,0.0,18,2051,1,1,0.001959445928522041,2
2123,2123,0.0,3,1437,2,1,0.08927163827693985,2
2124,2124,0.0,3,1477,3,1,0.09301496302988066,2
2125,2125,0.0,18,25,1,0,-0.01726028001275337,2
2126,2126,0.0,18,77,0,0,-0.03602750603310212,2
2127,2127,0.0,3,1271,3,1,0.0919046318882124,2
2128,2128,0.0,12,40,2,1,0.032909123612932745,2
2129,2129,0.0,3,1017,0,1,0.05904615540698438,2
2130,2130,0.0,3,229,3,1,0.04987080056190579,2
2131,2131,0.0,12,1386,0,1,0.054368977277807984,2
2132,2132,0.0,7,2241,1,0,-0.02147733955757858,2
2133,2133,0.0,3,736,1,1,0.0870349822126113,2
2134,2134,0.0,12,859,0,1,0.06134856437261649,2
2135,2135,0.0,7,1196,0,1,0.00926447789864393,2
2136,2136,0.0,2,1484,2,1,0.06647035616918306,2
2137,2137,0.0,12,84,4,1,0.012154801008761207,2
2138,2138,0.0,3,2066,1,1,0.03639733105376852,2
2139,2139,0.0,2,195,1,1,0.020526929404147243,2
2140,2140,0.0,3,1022,1,1,0.08478857992968758,2
2141,2141,0.0,14,177,3,1,0.06009286248860907,2
2142,2142,0.0,14,850,1,1,0.09322461782619851,2
2143,2143,0.0,3,430,4,1,0.03096793935386466,2
2144,2144,0.0,3,1984,2,1,0.06501139370785136,2
2145,2145,0.0,16,806,4,1,0.04974719852906434,2
2146,2146,0.0,18,1349,0,1,0.004831709166950859,2
2147,2147,0.0,3,1211,0,1,0.052493940211606194,2
2148,2148,0.0,16,438,1,1,0.055644685274953365,2
2149,2149,0.0,3,1074,3,1,0.08996964300204457,2
2150,2150,0.0,3,2185,2,1,0.03163269951063741,2
2151,2151,0.0,5,1471,0,1,0.01555558392453027,2
2152,2152,0.0,3,1464,2,1,0.0878525314101895,2
2153,2153,0.0,5,1105,3,1,0.056800805199474114,2
2154,2154,0.0,3,522,0,1,0.048848791671321945,2
2155,2155,0.0,5,971,0,1,0.022839607210404123,2
2156,2156,0.0,5,1234,4,1,0.021688728198616114,2
2157,2157,0.0,5,80,0,0,-0.03408450722277934,2
2158,2158,0.0,16,1713,3,1,0.05911868950157695,2
2159,2159,0.0,3,1835,3,1,0.07444397370238542,2
2160,2160,0.0,14,552,4,1,0.05663228137232279,2
2161,2161,0.0,3,1983,2,1,0.06071980775390318,2
2162,2162,0.0,14,843,2,1,0.09736020065168505,2
2163,2163,0.0,3,366,2,1,0.06545304333770957,2
2164,2164,0.0,3,1359,2,1,0.08469230104210845,2
2165,2165,0.0,14,772,2,1,0.0976594219920272,2
2166,2166,0.0,16,1933,0,1,0.0053496904517656985,2
2167,2167,0.0,3,694,0,1,0.058086319136817166,2
2168,2168,0.0,3,925,3,1,0.08689454826519238,2
2169,2169,0.0,18,2168,0,0,-0.04043854466012142,2
2170,2170,0.0,14,1476,0,1,0.04766764702424853,2
2171,2171,0.0,18,1102,2,1,0.04170059927843106,2
2172,2172,0.0,14,1553,3,1,0.09442844148845536,2
2173,2173,0.0,18,1972,4,0,-0.02157197812189726,2
2174,2174,0.0,18,1355,3,1,0.04173131515331863,2
2175,2175,0.0,3,1648,1,1,0.07015509023438482,2
2176,2176,0.0,16,496,4,1,0.034177546621738775,2
2177,2177,0.0,3,1449,0,1,0.04310636660327416,2
2178,2178,0.0,16,246,0,1,0.0018683742568683659,2
2179,2179,0.0,3,1399,0,1,0.04331628677001942,2
2180,2180,0.0,11,1131,1,1,0.07289350078556028,2
2181,2181,0.0,14,2216,0,0,-0.020174177202656796,2
2182,2182,0.0,11,633,1,1,0.06494003491904876,2
2183,2183,0.0,3,335,3,1,0.05882724054404698,2
2184,2184,0.0,11,1824,0,1,0.03482497853623456,2
2185,2185,0.0,14,1327,3,1,0.0929874992900131,2
2186,2186,0.0,11,1446,3,1,0.09261374126774252,2
2187,2187,0.0,19,1583,3,1,0.011974001027603376,2
2188,2188,0.0,3,144,1,1,0.038858469770617354,2
2189,2189,0.0,18,2045,0,0,-0.02459075460019755,2
2190,2190,0.0,14,945,2,1,0.09640977546825874,2
2191,2191,0.0,3,115,3,1,0.03828882972016401,2
2192,2192,0.0,14,839,2,1,0.0948151863660523,2
2193,2193,0.0,3,107,3,1,0.03691769263507927,2
2194,2194,0.0,16,253,0,1,0.005014181766904269,2
2195,2195,0.0,3,1126,4,1,0.04724651783097278,2
2196,2196,0.0,11,1067,0,1,0.05148918348367343,2
2197,2197,0.0,18,833,1,1,0.03681015036214952,2
2198,2198,0.0,14,780,0,1,0.06435516993837903,2
2199,2199,0.0,11,2052,0,1,0.015790600713316505,2
2200,2200,0.0,14,2196,2,1,0.029185047683559562,2
2201,2201,0.0,11,1742,0,1,0.03536746987479078,2
2202,2202,0.0,11,2114,1,1,0.033215334458120194,2
2203,2203,0.0,18,1851,0,0,-0.0155353299368034,2
2204,2204,0.0,11,1805,0,1,0.03850719591698437,2
2205,2205,0.0,18,219,2,1,0.01214360670758885,2
2206,2206,0.0,14,1475,0,1,0.04766764702424853,2
2207,2207,0.0,11,1510,3,1,0.09314900845010304,2
2208,2208,0.0,14,523,2,1,0.08087546478400548,2
2209,2209,0.0,11,1995,3,1,0.06071294309597419,2
2210,2210,0.0,11,1372,0,1,0.04455741915736389,2
2211,2211,0.0,18,476,3,1,0.030546684575878724,2
2212,2212,0.0,11,2229,1,1,0.005401594482464911,2
2213,2213,0.0,18,193,2,1,0.009652966610251834,2
2214,2214,0.0,11,1379,0,1,0.04455741915736389,2
2215,2215,0.0,18,1738,4,0,-0.0009344859266440242,2
2216,2216,0.0,18,1506,3,1,0.040719266624586026,2
2217,2217,0.0,3,1707,4,1,0.039856760568890204,2
2218,2218,0.0,3,1524,1,1,0.07405533942161369,2
2219,2219,0.0,16,2070,1,1,0.020510327399577033,2
2220,2220,0.0,16,1952,0,1,0.002045805112034782,2
2221,2221,0.0,3,648,0,1,0.053196875548526146,2
2222,2222,0.0,3,394,1,1,0.06300848013632732,2
2223,2223,0.0,14,302,3,1,0.0680513798543188,2
2224,2224,0.0,14,1751,4,1,0.05841402497676734,2
2225,2225,0.0,3,2065,1,1,0.0298902006304248,2
2226,2226,0.0,16,483,0,1,0.02485691081168595,2
2227,2227,0.0,3,1029,3,1,0.08719922308907124,2
2228,2228,0.0,7,1109,4,1,0.017468253670338996,2
2229,2229,0.0,3,680,1,1,0.08007175670697148,2
2230,2230,0.0,18,699,0,0,-0.00045041911979060156,2
2231,2231,0.0,3,351,4,1,0.021941195214692732,2
2232,2232,0.0,3,1043,2,1,0.08462909963775817,2
2233,2233,0.0,7,846,2,1,0.04781562428451824,2
2234,2234,0.0,11,2105,1,1,0.03127613131658813,2
2235,2235,0.0,18,969,4,1,0.008634848873803946,2
2236,2236,0.0,11,1352,4,1,0.052249749107113164,2
2237,2237,0.0,18,275,3,1,0.018031790045909935,2
2238,2238,0.0,11,1447,4,1,0.052423267077201186,2
2239,2239,0.0,18,297,4,0,-0.011056346407263828,2
2240,2240,0.0,11,1611,1,1,0.061520694995276404,2
2241,2241,0.0,18,907,2,1,0.040902154710908856,2
2242,2242,0.0,3,378,4,1,0.021952149840876345,2
2243,2243,0.0,18,519,4,1,0.0018942033812626713,2
2244,2244,0.0,16,1724,2,1,0.042307536070600116,2
2245,2245,0.0,3,2220,2,1,0.0213835321170176,2
